,Time,Predicted Quantity,Lower Bound,Higher Boundary
8189,2016-06-30,87.69325344422559,87.69325344415442,87.69325344430163
8190,2013-07-31,3.3366940345503253,2.140912753594066,4.5602596857735955
8191,2013-08-31,1.2144666042573973,0.6079919421520851,1.7918256849653504
8192,2016-03-31,5.23593308625461,2.7376725380482494,7.588656778312737
8193,2016-11-30,1.7676504584542447,-1.3782943690745546,5.24980291348944
8194,2013-10-31,5.0,4.999999993493373,5.000000006510026
8195,2016-10-31,9.897556549379686,6.271378408734157,13.860996314030894
8196,2011-09-30,29.94380669091965,13.10232227046129,46.80779008190401
8197,2018-11-30,74.12049007862005,37.60649252314358,110.24423406138796
8198,2018-11-30,87.83291287056025,60.07031538519108,114.94083366089193
8199,2018-09-30,11.402872010066963,0.6784341808009078,21.521611147054497
8200,2014-11-30,-42.54563232642621,-42.545632326472685,-42.54563232637815
8201,2018-11-30,-2.104411336526427,-6.563878763099215,2.8866932989642082
8202,2011-01-31,3.5006990048167417,1.220061212965868,5.676965287057258
8203,2018-05-31,10.79275727658986,7.91093448784357,13.725660181559816
8204,2013-11-30,5.212469387756858,3.342774356376104,7.306462284598611
8205,2018-11-30,92.71715458891771,68.67499533537863,119.29668667851965
8206,2018-11-30,99.13647649258793,69.14146743650983,130.61202892465585
8207,2018-01-31,3.1439429479598764,1.8446138266033247,4.484277885275515
8208,2012-03-31,5.0,4.9999999938465916,5.000000006707261
8209,2014-04-30,6.105576619172924,2.635900496283762,9.477538812015947
8210,2018-01-31,3.6405226899893344,3.140121876338596,4.1138252533720365
8211,2014-05-31,-104.08038325229843,-104.08038325331039,-104.08038325121332
8212,2018-10-31,5.540223011150306,1.3873197105844561,9.452800490727709
8213,2018-11-30,4.19737043660307,-0.7024538625552428,8.763690627581118
8214,2018-11-30,54.10014284155409,30.254769685036056,78.93587565050414
8215,2012-12-31,5.0,4.999999993114049,5.000000006308407
8216,2015-05-31,5.0,4.999999993708977,5.000000006427005
8217,2018-11-30,12.029451527900152,1.6097184441833892,22.25124325755346
8218,2013-08-31,-3.0175725239312747,-3.017572530320881,-3.0175725166480745
8219,2013-12-31,3.105654422480099,3.1056544224800957,3.1056544224801015
8220,2018-11-30,58.194825254028295,40.89388509195384,77.25548050980032
8221,2018-11-30,56.9470219125131,35.50318674209979,76.11803088052946
8222,2018-11-30,8.819926778969293,7.065683035668347,10.701985907890863
8223,2018-11-30,91.45704989144079,75.16552750959409,109.09623807327254
8224,2016-05-31,5.0,4.999999993522614,5.0000000066263
8225,2018-11-30,27.381186068105578,9.953622039592736,45.712028227420646
8226,2016-05-31,-0.00368634621772701,-1.9685168655813223,1.9915022551211472
8227,2013-08-31,5.0,4.9999999935465285,5.000000006361203
8228,2014-11-30,5.456762347891944,4.267202548433415,6.707544127078396
8229,2018-11-30,9.039871953877872,-2.4404030946445663,19.531767073971128
8230,2018-10-31,-19.878936040559495,-19.878936041587092,-19.878936039464108
8231,2015-01-31,10.070926308496585,7.444677904108382,12.772633521738388
8232,2014-10-31,2.180077489909217,-4.989030218933095,9.019420778799244
8233,2017-04-30,3.918899105752303,0.41498944338558985,7.608195568020205
8234,2018-11-30,30.875091638536418,23.706600695135485,38.58130745136862
8235,2018-11-30,13.728899841379796,3.460819964006262,23.563487301615872
8236,2017-10-31,5.3530162522186275,1.672209406783489,9.513595377997454
8237,2018-01-31,6.006883376939317,4.846489443725581,7.143309456851355
8238,2015-06-30,5.415360396047153,-2.9455639680524746,14.674646128866943
8239,2017-10-31,6.583627101623314,6.583627097553617,6.583627105818203
8240,2017-11-30,40.16457323338707,22.703989802555284,56.10488844714625
8241,2012-06-30,5.0,4.999999990115072,5.000000010694074
8242,2018-01-31,2.6174863387978133,2.617486338797813,2.617486338797814
8243,2012-01-31,3.910785710383682,2.315274741499678,5.43177698515626
8244,2017-10-31,17.573220826711925,8.203433881469191,27.153582096107538
8245,2013-01-31,5.0,4.9999999933023265,5.000000006507592
8246,2018-11-30,33.60142910378005,11.388112404146602,56.10614516551224
8247,2018-11-30,53.08825126271569,39.07790934767154,66.51655918525707
8248,2018-01-31,5.115551359754063,3.7185905844447666,6.683146540027126
8249,2018-11-30,-3.8812193978486986,-19.12915344929579,11.256977601282152
8250,2018-04-30,4.773941278275496,0.44038631839507086,9.00319434137496
8251,2017-03-31,5.0,4.999999993593627,5.000000006630413
8252,2018-11-30,30.517957604814345,19.468699240274887,41.7800752682444
8253,2018-11-30,24.213169174097274,16.417420163627142,31.953862879293972
8254,2016-02-29,8.558880396404588,7.906249794706982,9.156615537828046
8255,2018-11-30,31.900626837417015,12.429174563171786,51.908675819342086
8256,2015-09-30,7.557440158671628,4.697881157317367,10.584471156579845
8257,2016-08-31,-0.3043478260869559,-0.3043478277925695,-0.3043478240015272
8258,2010-12-31,-0.978021978021979,-0.9780219802973924,-0.9780219769169787
8259,2013-01-31,3.0,2.9999999962223427,3.000000003938013
8260,2018-11-30,96.89642713439824,70.49168697540564,123.79565715364524
8261,2011-05-31,0.9601402508056434,-0.3410293848750656,2.4001288845678532
8262,2018-11-30,36.630613464050484,16.50186554092209,58.5255623578485
8263,2018-11-30,4.4147018104139235,0.22798233747239055,8.820221751830024
8264,2018-11-30,6.222390799476347,5.708006591481635,6.784738505939577
